CNKEY;CN_CODE;LEVEL;NAME_FR
870331000080;8703 31;5; d'une cylindrée n'excédant pas 1500 cm³
870331100080;8703 31 10;6; neufs
870331900080;8703 31 90;6; usagés
870332000080;8703 32;5; d'une cylindrée excédant 1500 cm³ mais n'excédant pas 2500 cm³
870332110010;;6; neufs
870332110080;8703 32 11;7; Caravanes automotrices
870332190080;8703 32 19;7; autres
870332900080;8703 32 90;6; usagés
870333000080;8703 33;5; d'une cylindrée excédant 2500 cm³
870333110010;;6; neufs
870333110080;8703 33 11;7; Caravanes automotrices
870333190080;8703 33 19;7; autres
870333900080;8703 33 90;6; usagés
870340000080;8703 40;4; autres véhicules, équipés à la fois, pour la propulsion, d’un moteur à piston à allumage par étincelles et d’un moteur électrique, autres que ceux pouvant être chargés en se branchant à une source externe d’alimentation électrique
870340100080;8703 40 10;5; neufs
870340900080;8703 40 90;5; usagés
870350000080;8703 50 00;4; autres véhicules, équipés à la fois, pour la propulsion, d’un moteur à piston à allumage par compression (diesel ou semidiesel) et d’un moteur électrique, autres que ceux pouvant être chargés en se branchant à une source externe d’alimentation électrique
870360000080;8703 60;4; autres véhicules, équipés à la fois, pour la propulsion, d’un moteur à piston à allumage par étincelles et d’un moteur électrique, pouvant être chargés en se branchant à une source externe d’alimentation électrique
870360100080;8703 60 10;5; neufs
870360900080;8703 60 90;5; usagés
870370000080;8703 70 00;4; autres véhicules, équipés à la fois, pour la propulsion, d’un moteur à piston à allumage par compression (diesel ou semidiesel) et d’un moteur électrique, pouvant être chargés en se branchant à une source externe d’alimentation électrique
870380000080;8703 80;4; autres véhicules, équipés uniquement d’un moteur électrique pour la propulsion
870380100080;8703 80 10;5; neufs
870380900080;8703 80 90;5; usagés
870390000080;8703 90 00;4; autres
870400000080;8704;3;Véhicules automobiles pour le transport de marchandises
870410000080;8704 10;4; Tombereaux automoteurs conçus pour être utilisés en dehors du réseau routier
870410100080;8704 10 10;5; à moteur à piston à allumage par compression (diesel ou semidiesel) ou par étincelles
870410900080;8704 10 90;5; autres
870421000010;;4; Autres, uniquement à moteur à piston à allumage par compression (diesel ou semidiesel)
870421000080;8704 21;5; d’un poids en charge maximal n’excédant pas 5 tonnes
870421100080;8704 21 10;6; spécialement conçus pour le transport des produits à forte radioactivité (Euratom)
870421310010;;6; autres
870421310020;;7; à moteur d'une cylindrée excédant 2500 cm³
870421310080;8704 21 31;8; neufs
870421390080;8704 21 39;8; usagés
870421910010;;7; à moteur d'une cylindrée n'excédant pas 2500 cm³
870421910080;8704 21 91;8; neufs
870421990080;8704 21 99;8; usagés
870422000080;8704 22;5; d’un poids en charge maximal excédant 5 tonnes mais n’excédant pas 20 tonnes
870422100080;8704 22 10;6; spécialement conçus pour le transport des produits à forte radioactivité (Euratom)
870422910010;;6; autres
870422910080;8704 22 91;7; neufs
870422990080;8704 22 99;7; usagés
870423000080;8704 23;5; d'un poids en charge maximal excédant 20 tonnes
870423100080;8704 23 10;6; spécialement conçus pour le transport des produits à forte radioactivité (Euratom)
870423910010;;6; autres
870423910080;8704 23 91;7; neufs
870423990080;8704 23 99;7; usagés
870431000010;;4; Autres, uniquement à moteur à piston à allumage par étincelles
870431000080;8704 31;5; d'un poids en charge maximal n’excédant pas 5 tonnes
870431100080;8704 31 10;6; spécialement conçus pour le transport des produits à forte radioactivité (Euratom)
870431310010;;6; autres
870431310020;;7; à moteur d'une cylindrée excédant 2800 cm³
870431310080;8704 31 31;8; neufs
870431390080;8704 31 39;8; usagés
870431910010;;7; à moteur d'une cylindrée n'excédant pas 2800 cm³
870431910080;8704 31 91;8; neufs
870431990080;8704 31 99;8; usagés
870432000080;8704 32;5; d'un poids en charge maximal excédant 5 tonnes
870432100080;8704 32 10;6; spécialement conçus pour le transport des produits à forte radioactivité (Euratom)
870432910010;;6; autres
870432910080;8704 32 91;7; neufs
870432990080;8704 32 99;7; usagés
870441000010;;4; Autres, équipés à la fois, pour la propulsion, d’un moteur à piston à allumage par compression (diesel ou semidiesel) et d’un moteur électrique
870441000080;8704 41;5; d'un poids en charge maximal n’excédant pas 5 tonnes
870441100080;8704 41 10;6; spécialement conçus pour le transport des produits à forte radioactivité (Euratom)
870441310010;;6; autres
870441310020;;7; à moteur d'une cylindrée excédant 2500 cm³
870441310080;8704 41 31;8; neufs
870441390080;8704 41 39;8; usagés
870441910010;;7; à moteur d'une cylindrée n'excédant pas 2500 cm³
870441910080;8704 41 91;8; neufs
870441990080;8704 41 99;8; usagés
870442000080;8704 42;5; d’un poids en charge maximal excédant 5 tonnes mais n’excédant pas 20 tonnes
870442100080;8704 42 10;6; spécialement conçus pour le transport des produits à forte radioactivité (Euratom)
870442910010;;6; autres
870442910080;8704 42 91;7; neufs
870442990080;8704 42 99;7; usagés
870443000080;8704 43;5; d'un poids en charge maximal excédant 20 tonnes
870443100080;8704 43 10;6; spécialement conçus pour le transport des produits à forte radioactivité (Euratom)
870443910010;;6; autres
870443910080;8704 43 91;7; neufs
870443990080;8704 43 99;7; usagés
870451000010;;4; Autres, équipés à la fois, pour la propulsion, d’un moteur à piston à allumage par étincelles et d’un moteur électrique
870451000080;8704 51;5; d'un poids en charge maximal n’excédant pas 5 tonnes
870451100080;8704 51 10;6; spécialement conçus pour le transport des produits à forte radioactivité (Euratom)
870451310010;;6; autres
870451310020;;7; à moteur d'une cylindrée excédant 2800 cm³
870451310080;8704 51 31;8; neufs
870451390080;8704 51 39;8; usagés
870451910010;;7; à moteur d'une cylindrée n’excédant pas 2800 cm³
870451910080;8704 51 91;8; neufs
870451990080;8704 51 99;8; usagés
870452000080;8704 52;5; d'un poids en charge maximal excédant 5 tonnes
870452100080;8704 52 10;6; spécialement conçus pour le transport des produits à forte radioactivité (Euratom)
870452910010;;6; autres
870452910080;8704 52 91;7; neufs
870452990080;8704 52 99;7; usagés
870460000080;8704 60 00;4; Autres, uniquement à moteur électrique pour la propulsion
870490000080;8704 90 00;4; autres
870500000080;8705;3;Véhicules automobiles à usages spéciaux, autres que ceux principalement conçus pour le transport de personnes ou de marchandises (dépanneuses, camionsgrues, voitures de lutte contre l'incendie, camionsbétonnières, voitures balayeuses, voitures épandeuses, voituresateliers, voitures radiologiques, par exemple)
870510000080;8705 10 00;4; Camionsgrues
870520000080;8705 20 00;4; Derricks automobiles pour le sondage ou le forage
870530000080;8705 30 00;4; Voitures de lutte contre l'incendie
870540000080;8705 40 00;4; Camionsbétonnières
870590000080;8705 90;4; autres
870590300080;8705 90 30;5; Voiturespompes à béton
870590800080;8705 90 80;5; autres
870600000080;8706 00;3;Châssis des véhicules automobiles des nos 8701 à 8705, équipés de leur moteur
870600110010;;4;" Châssis des tracteurs du no 8701; châssis des véhicules automobiles des nos 8702, 8703 ou 8704 avec moteur à piston à allumage par compression (diesel ou semidiesel), d'une cylindrée excédant 2500 cm³ ou avec moteur à piston à allumage par étincelles d'une cylindrée excédant 2800 cm³"
870600110080;8706 00 11;5; de véhicules automobiles du no 8702 ou de véhicules automobiles du no 8704
870600190080;8706 00 19;5; autres
870600910010;;4; autres
870600910080;8706 00 91;5; de véhicules automobiles du no 8703
870600990080;8706 00 99;5; autres
870700000080;8707;3;Carrosseries des véhicules automobiles des nos 8701 à 8705, y compris les cabines
870710000080;8707 10;4; des véhicules du no 8703
870710100080;8707 10 10;5; destinés à l'industrie du montage
870710900080;8707 10 90;5; autres
870790000080;8707 90;4; autres
870790100080;8707 90 10;5; destinés à l'industrie du montage:des motoculteurs du no 870110,des véhicules automobiles du no 8704 à moteur à piston à allumage par compression (diesel ou semidiesel), d'une cylindrée n'excédant pas 2500 cm³ ou avec moteur à piston à allumage par étincelles d'une cylindrée n'excédant pas 2800 cm³,des véhicules automobiles du no 8705
870790900080;8707 90 90;5; autres
870800000080;8708;3;Parties et accessoires des véhicules automobiles des nos 8701 à 8705
870810000080;8708 10;4; Parechocs et leurs parties
870810100080;8708 10 10;5; destinés à l'industrie du montage:des véhicules automobiles du no 8703,des véhicules automobiles du no 8704 à moteur à piston à allumage par compression (diesel ou semidiesel), d'une cylindrée n'excédant pas 2500 cm³ ou avec moteur à piston à allumage par étincelles d'une cylindrée n'excédant pas 2800 cm³,des véhicules automobiles du no 8705
870810900080;8708 10 90;5; autres
870821000010;;4; autres parties et accessoires de carrosseries (y compris les cabines)
870821000080;8708 21;5; Ceintures de sécurité
870821100080;8708 21 10;6; destinées à l'industrie du montage:des véhicules automobiles du no 8703,des véhicules automobiles du no 8704 à moteur à piston à allumage par compression (diesel ou semidiesel), d'une cylindrée n'excédant pas 2500 cm³ ou avec moteur à piston à allumage par étincelles d'une cylindrée n'excédant pas 2800 cm³,des véhicules automobiles du no 8705
870821900080;8708 21 90;6; autres
870822000080;8708 22;5; Parebrises, vitres arrières et autres glaces vises à la Note 1 de souspositions du présent chapitre
870822100080;8708 22 10;6; destinés à l'industrie du montage:des motoculteurs du no 870110,des véhicules automobiles du no 8703,des véhicules automobiles du no 8704 à moteur à piston à allumage par compression (diesel ou semidiesel), d'une cylindrée n'excédant pas 2500 cm³ ou avec moteur à piston à allumage par étincelles d'une cylindrée n'excédant pas 2800 cm³,des véhicules automobiles du no 8705
870822900080;8708 22 90;6; autres
870829000080;8708 29;5; autres
870829100080;8708 29 10;6; destinés à l'industrie du montage:des motoculteurs du no 870110,des véhicules automobiles du no 8703,des véhicules automobiles du no 8704 à moteur à piston à allumage par compression (diesel ou semidiesel), d'une cylindrée n'excédant pas 2500 cm³ ou avec moteur à piston à allumage par étincelles d'une cylindrée n'excédant pas 2800 cm³,des véhicules automobiles du no 8705
870829900080;8708 29 90;6; autres
870830000080;8708 30;4;" Freins et servofreins; leurs parties"
870830100080;8708 30 10;5; destinées à l'industrie du montage:des motoculteurs du no 870110,des véhicules automobiles du no 8703,des véhicules automobiles du no 8704 à moteur à piston à allumage par compression (diesel ou semidiesel), d'une cylindrée n'excédant pas 2500 cm³ ou avec moteur à piston à allumage par étincelles d'une cylindrée n'excédant pas 2800 cm³,des véhicules automobiles du no 8705
870830910010;;5; autres
870830910080;8708 30 91;6; pour freins à disques
870830990080;8708 30 99;6; autres
870840000080;8708 40;4; Boîtes de vitesses et leurs parties
870840200080;8708 40 20;5; destinées à l'industrie du montage:des motoculteurs du no 870110,des véhicules automobiles du no 8703,des véhicules automobiles du no 8704 à moteur à piston à allumage par compression (diesel ou semidiesel), d'une cylindrée n'excédant pas 2500 cm³ ou avec moteur à piston à allumage par étincelles d'une cylindrée n'excédant pas 2800 cm³,des véhicules automobiles du no 8705
870840500010;;5; autres
870840500080;8708 40 50;6; Boîtes de vitesses
870840910010;;6; Parties
870840910080;8708 40 91;7; en aciers estampés
870840990080;8708 40 99;7; autres
870850000080;8708 50;4;" Ponts avec différentiel, même pourvus d'autres organes de transmission, et essieux porteurs; leurs parties"
870850200080;8708 50 20;5; destinés à l'industrie du montage:des véhicules automobiles du no 8703,des véhicules automobiles du no 8704 à moteur à piston à allumage par compression (diesel ou semidiesel), d'une cylindrée n'excédant pas 2500 cm³ ou avec moteur à piston à allumage par étincelles d'une cylindrée n'excédant pas 2800 cm³,des véhicules automobiles du no 8705
870850350010;;5; autres
870850350080;8708 50 35;6; Ponts avec différentiel, même pourvus d'autres organes de transmission, et essieux porteurs
870850550010;;6; Parties
870850550080;8708 50 55;7; en aciers estampés
870850910010;;7; autres
870850910080;8708 50 91;8; pour essieux porteurs
870850990080;8708 50 99;8; autres
870870000080;8708 70;4; Roues, leurs parties et accessoires
870870100080;8708 70 10;5; destinés à l'industrie du montage:des motoculteurs du no 870110,des véhicules automobiles du no 8703,des véhicules automobiles du no 8704 à moteur à piston à allumage par compression (diesel ou semidiesel), d'une cylindrée n'excédant pas 2500 cm³ ou avec moteur à piston à allumage par étincelles d'une cylindrée n'excédant pas 2800 cm³,des véhicules automobiles du no 8705
